epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.459658813476562,2.9077651500701904,13.361365738794046,17.989559537843284,19.277105737004618,19.277105737004618,15.261041479976608
1.0,0.0005,9.758659267425537,2.6644530296325684,15.304011437221428,24.536391208588007,21.262454227216885,16.611291436519444,9.96677316409492
2.0,0.0005,7.885285830497741,2.476928472518921,22.975359515600033,27.903612610418417,26.600980226043802,20.197039339344585,15.270930964960744
3.0,0.0005,6.747625541687012,1.8119882225990296,41.16222353040114,32.30242805553738,33.333328588546635,27.77777303299121,21.111106366324798
4.0,0.0005,5.488181674480439,1.7719465136528014,40.62904717853839,32.19604101756403,29.411760208307324,27.450975894581887,21.24182556778471
5.0,0.0005,4.970950347185135,1.42184419631958,53.99377680598772,37.26436086493793,40.56436924299174,34.92063026591952,28.2186902306463
6.0,0.0005,5.120693647861481,1.406788158416748,50.727440921705494,34.51549491146043,36.418812057170875,32.7769304183242,23.368736184637022
7.0,0.0005,4.232497948408127,1.3206188082695007,55.12404339416366,35.24729912677841,37.925921650743966,32.888884613707006,26.666662391484913
8.0,0.0005,3.6270949959754946,1.4451499700546264,49.85282987133126,38.49596569517953,41.68066771137681,38.319323173561735,31.26049964415009
9.0,0.0005,3.359288740158081,1.228523176908493,60.53317635186276,44.9157648346557,50.69929606172716,46.15384151627266,39.16083452326575
10.0,0.0005,3.0765532851219177,1.42972651720047,56.44268774703557,39.20214956727641,44.68749560161176,39.06249560161183,30.312495601611968
11.0,0.0005,2.968304491043091,1.062473291158676,67.9858716676478,57.8471225827263,65.05050017149307,59.797974918967846,48.888884009877025
12.0,0.0005,2.7680279165506363,1.0521820902824401,69.73509376839627,53.074204742194766,57.450623677627064,54.21902583202566,45.60143157708856
13.0,0.0005,2.8112197488546373,1.0250676631927491,70.74426036498193,50.45433191302911,59.78260399029915,56.52173442508178,46.73912572942969
14.0,0.0005,2.4934946328401564,1.068405020236969,69.70650071482633,59.65217733801184,65.44714958465566,62.195117064330475,52.43901950335494
15.0,0.0005,2.2211722314357756,1.0338563084602357,69.6930451602052,58.151839943689524,61.859577756590426,57.68500470156198,50.094871874237555
16.0,0.0005,1.9742141544818879,1.041694101691246,72.04776721890505,59.145370799409044,65.87770718563422,62.72188864520031,53.64891034145284
