epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.45596797466278,2.9164124727249146,12.442006864317621,15.356979405034327,17.69911274179684,16.81415698958447,15.929201237372096
1.0,0.0005,9.781719064712524,2.698376417160034,14.027008847725979,18.397025171624716,19.32772818586302,18.48739205140926,10.92436684132554
2.0,0.0005,7.920373690128327,2.2104069352149964,25.52042910608648,31.481693363844396,31.03447783855277,21.83907553970252,12.64367324085275
3.0,0.0005,7.372981595993042,2.822541284561157,24.78053155343992,19.562314937577124,23.300965885569923,19.902907633142924,9.223295982658932
4.0,0.0005,6.910393297672272,1.5999122142791748,40.69436539556062,32.8663885270178,34.28570973571489,31.428566878572095,22.857138307143767
5.0,0.0005,5.540029942989349,1.5707180380821228,40.699539504320384,30.031881566919186,32.6656352293566,28.043139081436813,20.955311654626545
6.0,0.0005,4.894456851482391,1.2924719452857971,47.691485141684346,35.27565184524543,39.99999560088937,35.33332893422278,27.66666226755626
7.0,0.0005,4.481943988800049,1.2104912936687469,59.18663010296476,40.470340248935706,47.160064375920626,43.71772358418228,32.01376489227195
8.0,0.0005,4.736276566982269,1.360897320508957,53.55030096065953,42.2712587659993,49.11590882017639,45.18663573569705,35.7563803329467
9.0,0.0005,4.446404707431793,1.2634822309017182,58.88308238905849,45.28677455855483,52.41635224554704,46.468396855212525,35.68772771023126
10.0,0.0005,3.676765364408493,1.052401602268219,68.69664200341491,52.45946779828358,59.59999523328037,57.59999523328039,47.199995233280475
11.0,0.0005,3.3659273207187654,1.044103556871414,71.17331539642296,51.09661865942221,57.98164677020489,53.94494952249849,47.70641741240681
12.0,0.0005,2.8944516599178316,1.245424860715866,59.90410651765234,43.83860446719499,49.62120745293891,46.96969230142379,38.25757108930269
13.0,0.0005,2.8670213401317595,1.1621806472539902,69.54347113709663,49.105990516387045,57.84113573280389,53.36048400164303,46.843172392681794
14.0,0.0005,2.696612349152565,1.280566731095314,66.89777685793622,53.33868113063117,60.15935778987672,54.58166854684888,45.01991555880116
15.0,0.0005,2.6936752527952192,1.0754512190818786,69.28476569910833,50.34610058727706,55.03596665804085,51.07913212566678,43.16546306091866
16.0,0.0005,2.555365639925003,1.1295089781284333,72.33059105569066,57.98479740973617,64.69344123542356,62.1564433495885,52.00845180624819
17.0,0.0005,2.3128859400749207,0.990366804599762,73.83280729894275,53.57048088045467,58.348619247269106,55.045866953691146,49.174307320663665
18.0,0.0005,2.0481200248003004,1.0389308750629425,74.6503164829858,55.7757343550447,66.10169005889146,61.86440192329828,54.23728327923054
19.0,0.0005,1.97446169257164,1.1775642514228821,72.44959555716528,55.220959642497235,60.594054656288975,58.21781703252661,51.08910416123953
20.0,0.0005,1.8857800155878066,1.1115827709436417,72.84110311998758,57.15691029896921,65.5601611494296,60.99584579673253,55.60165492536328
21.0,0.0005,1.7298762291669845,1.1871306329965592,74.36229109535883,61.304651148072196,67.97385131568615,65.35947223071885,58.387794670806024
22.0,0.0005,1.624518483877182,1.0901286870241165,75.7765474896949,60.521978840665625,65.98360175087376,63.114749291857386,56.557372242677104
23.0,0.0005,1.5864471405744554,1.209939494729042,74.31227471068108,62.653166959267935,71.52619095708336,67.42596316665059,58.31434585457775
24.0,0.0005,1.5412223577499389,1.3428234696388244,71.3250892533761,55.39715857738977,62.34309139615941,59.83263114511339,53.974890559339386
25.0,0.0005,1.788812854886055,1.3035343408584594,69.21750228523138,58.319491309644185,65.24519769340965,60.980805369315846,51.172703023900155
26.0,0.0005,1.8120683819055556,1.1738085389137267,75.67823942325934,63.15225166024875,69.02654376067072,65.92919862792738,61.06194199075926
27.0,0.0005,1.4556508272886277,1.2052762508392334,75.99386005760508,59.840162639504754,64.63414154802071,63.821133417939414,56.910564312248404
28.0,0.0005,1.3499961972236634,1.188159903883934,75.99730946344492,60.34911244535084,68.96551236177204,65.08620201694447,58.1896502928066
29.0,0.0005,1.2074706509709359,1.1663991868495942,78.16181162794709,66.68783089658179,74.82992703451782,72.56235333837273,64.39908803225032
30.0,0.0005,1.1200533464550972,1.1613494604825974,78.48605577689243,64.61436224594118,75.11311723592915,72.85067379701512,65.61085479249029
