epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,12.164495224994294,2.6136849075886204,18.78516385632017,31.414874506921645,29.77712825827069,23.68455276044681,14.347878620924826
1.0,0.0005,8.8398217092328,2.529036363054009,22.344947590835645,32.32326108538573,29.222515623308116,22.654151012048263,12.131362808295677
2.0,0.0005,7.301324696317729,1.9772235198718746,29.47715126154866,35.66621549067778,31.58415420951806,24.59405519961723,14.178213615459342
3.0,0.0005,6.199144222167255,2.0186924570283447,29.585801880929694,40.71791336615482,35.97328795083401,28.186949995004674,16.9286038214047
4.0,0.0005,5.506596912381008,1.65777990684541,43.487591664249905,47.4645039122936,44.97681161609087,35.769481079548704,23.22808121202858
5.0,0.0005,4.816951817694776,1.837125444227206,37.564423913493805,44.07661835860126,41.7560928964443,34.82926362815172,22.975605091566685
6.0,0.0005,4.650464061089303,1.5457126949882825,45.158884699838424,51.05811566567046,47.13184969071795,40.18852287154341,28.23312569945489
7.0,0.0005,4.145980304238534,1.4082886985360652,44.861001781497286,53.91033573013358,45.60253025314541,38.65398879132969,26.17720522310093
8.0,0.0005,3.749930496871897,1.8251934203333706,45.99877781000124,53.534542186488224,48.73988522769073,41.84737555707774,29.234551738064944
9.0,0.0005,3.668753014444643,1.5472968094992532,52.889547168247915,59.98082140821944,54.78587427313034,47.798127093705425,34.23510392253007
10.0,0.0005,3.652563155264631,1.6038009121584522,50.3855077267266,56.89722935038877,52.19382370905865,45.90163470230848,32.0636404882296
11.0,0.0005,3.020006011583614,1.9743413320203578,48.48924887102788,53.54562796894134,48.95137209927228,42.90567789892086,31.025185807532647
12.0,0.0005,3.4269096231668548,1.4964892602052762,57.27275552057008,59.21049219054948,55.52095345466538,49.604785789994764,36.26346842472547
13.0,0.0005,2.9615280852726205,1.562783513160344,48.00120147491403,54.23555404238131,44.96032494083643,38.49544101488881,27.740225028994185
14.0,0.0005,2.7593371415308408,1.5739296791690944,56.16563781745867,59.83929305120168,55.41288550809001,48.7915360619672,34.541787824303746
15.0,0.0005,2.852639737770162,1.7082082087012986,54.55711148858599,59.571694511802534,54.930619686298684,49.504455166972676,37.11595169819185
16.0,0.0005,2.6977472360128454,2.024229961478393,49.28895471682479,46.17107404801756,43.798781358608856,37.83607537422038,27.16825230396906
17.0,0.0005,2.258389758553229,1.6123684058977732,56.67129303558851,55.14343542092896,51.775397704823234,44.698361213853886,32.14153605105767
18.0,0.0005,2.267919641960055,1.7951846894562375,56.37102788250404,53.84019157814798,51.588515535724746,44.92736046308987,31.675913669656737
19.0,0.0005,2.4628580871978323,1.9939658451007634,55.1742138625347,54.42613002269415,50.19948755381512,44.758791144674795,33.44214261366299
20.0,0.0005,2.8848909132070335,1.707826473132734,55.50834817914405,59.25346665832552,54.37809877624375,49.0492868590826,36.1874726408437
21.0,0.0005,1.9240579000075217,2.0220343034111474,54.70708870199279,58.487132271180485,52.13694935457611,46.54072739471783,34.99409221171917
22.0,0.0005,2.027737192673687,1.910154057117365,61.28982475038323,64.43806032414213,59.01259487942671,53.895598222188376,42.37592735564182
23.0,0.0005,2.3667330389737518,1.9891313066966254,63.335335791523384,61.62712491860604,59.11900605550936,54.070062212129685,41.628022026658414
24.0,0.0005,1.7440069489163317,2.024633432232554,62.91999834279322,62.48292129128519,55.42933452871465,50.34810819428206,38.03590592238772
25.0,0.0005,2.2486614245067598,1.7874596592724454,49.73743630111447,57.23016823851705,45.97193965289414,40.96191961281404,30.3807572881649
26.0,0.0005,1.6099748741200195,2.121450388163923,64.14633135849526,63.28704687265464,52.39953621501223,48.05969694979987,38.18598856862892
27.0,0.0005,1.924446907452796,1.8573796683117054,60.64641421883415,58.847095124665856,49.862768635904494,44.81281803759518,33.329669503178835
28.0,0.0005,2.112572350736462,1.9492530533734156,63.48293077018685,58.73570228338439,54.446024867275554,49.381830858716405,37.565378172078404
29.0,0.0005,1.9859316686048667,1.6440829773683374,62.97220035629946,60.632253449007415,53.376488429929715,48.44290209216885,36.1200982078069
30.0,0.0005,1.4251528085932479,1.9985712710726684,65.03687285080996,65.1263169283539,58.24352311469965,53.36305736466872,41.54588902576136
31.0,0.0005,1.6985607725301497,1.9505772082973478,61.0016779218627,58.08103917452977,47.76024132031117,44.0749718085035,33.527476309192
32.0,0.0005,1.652397042862675,2.658715786003485,37.66955296847164,41.35510289573075,31.073301195393014,26.269698493366576,17.26294342706714
33.0,0.0005,1.9239883234016864,1.7201472497204455,64.42619215312591,60.99659752128348,51.984209545667014,47.226480977370635,37.82064892299671
34.0,0.0005,1.3359293504001413,2.0662630629496537,62.97934706052948,58.832631642899656,51.4221427759399,46.5429971885313,36.739736929959186
35.0,0.0005,1.4060925355182574,2.0821860811266295,65.15670961594233,60.94706002497529,54.380312768681826,49.73556685007989,37.98573930351758
36.0,0.0005,1.724601978115578,1.9197069727000007,63.462215685462155,58.618310594038526,50.47366816189184,45.53866045094234,34.94161264305527
37.0,0.0005,1.3820571553650403,2.0673417090923585,62.34080457389071,60.53859899322067,52.640220711133566,48.533203579005,37.643741011532704
38.0,0.0005,1.6915065362565012,1.8816939374873882,65.6024982392178,60.93547221978517,47.7741762358891,44.51638586761717,34.96559671342869
39.0,0.0005,1.2894078010987138,1.9904222141232697,61.83204209305216,59.5293165510144,44.02539152199436,40.42451973198207,31.25177264584555
40.0,0.0005,1.6949848516132981,2.4655293832613596,56.94742511496872,52.46642542790483,44.6808466890552,39.6382934975659,29.127655199693734
41.0,0.0005,1.213905159936454,2.283978396882107,64.59191283092348,61.10599775236257,50.75930945122249,46.3891575884453,36.228554507488354
42.0,0.0005,1.6334757182590551,2.2565160009621783,63.4999171396611,57.12442117724437,47.32253615568457,42.71481510960739,32.627642008735805
43.0,0.0005,1.1825525190837793,2.0629431191922687,64.00785101711065,58.33109851358901,45.96370351602042,41.86365447237163,32.898475463053444
44.0,0.0005,1.3805925956233733,2.093880119318444,57.44914446700087,47.629815515706866,38.372479423292674,33.84227808101086,24.714761302487524
45.0,0.0005,1.3891154044824021,2.2108767428776113,63.650619381033266,56.22505621137431,44.70116067056869,40.65304151838237,31.697532639253218
46.0,0.0005,1.063840430138321,2.567736917070037,64.48937316153624,58.532969921298545,44.871162665282846,41.2070106127699,32.820609123595915
47.0,0.0005,1.4013942679557225,3.076282570514407,42.6076148651448,45.008147033491035,24.37231018255277,21.132636641963458,15.002177480540674
48.0,0.0005,1.3706582576674569,2.6433007342703725,62.259601441769895,56.232565442552016,39.43390891635616,36.18414915397304,28.811038295232873
49.0,0.0005,1.3120011742345687,2.169122753668981,57.787836102249656,49.156421965868795,31.97731766988922,29.114100093702156,21.587523197883723
