epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,12.391459205200974,2.908660121675995,13.508421623670744,31.79761518325628,30.901103242085455,25.005221996005766,13.401625926594074
1.0,0.0005,9.372210121070834,2.4151906623608537,24.3757312139295,41.31799064074566,38.96551235130858,30.689650282343234,15.96982269613705
2.0,0.0005,7.584495962505609,2.1190330339078276,26.406054941535565,44.12566580649538,41.26107898866885,32.807877018225646,18.995069136452745
3.0,0.0005,6.652072977851814,2.041124949335224,32.32725377290048,41.706982201109035,39.6837592630436,33.57114838760984,21.172382479395797
4.0,0.0005,5.65617330771097,2.177579922679191,28.782949561761843,43.16196816200653,39.90109838949156,32.654997210336106,20.1597518699029
5.0,0.0005,5.18265143425112,1.9436276087330446,30.782390734579966,40.266676633549885,34.04930756199738,27.847522658049524,18.317950732471264
6.0,0.0005,4.604290104982718,1.6186229727851849,48.08225870757325,52.02273275309014,49.16542562367414,42.26631583138936,29.56230989667148
7.0,0.0005,4.258591107971651,1.641990835286884,51.82100863404336,48.926894749658224,47.29800637670998,40.13377472735256,26.474207749708047
8.0,0.0005,4.088076416298118,2.409464914105936,38.560219347838874,43.87067118883991,37.7793872480471,31.307992105628095,21.544415893250417
9.0,0.0005,3.8412542562459557,1.5541093288532768,49.23978261295825,50.701861559790444,49.15205048277546,41.755288961265535,29.242114677467733
10.0,0.0005,3.2874876687854107,1.7391842035318001,50.34191399943791,52.11326339324861,49.19219109535874,42.57084387191041,30.06974031404004
11.0,0.0005,3.5151232846710885,2.2771155022265805,40.22101451643475,44.255399475274345,39.0932376117023,33.27630005823789,23.609918535569186
12.0,0.0005,3.338259550073827,1.915766956931394,48.705792194720225,49.5459354126835,47.634491223637106,41.00206804620184,29.179052816860775
13.0,0.0005,2.7942882160800444,1.7298057284723554,55.143007470637066,52.1630474279035,50.285157192352735,44.38858880182598,33.05944428756805
14.0,0.0005,2.9993768256734796,1.6399508914522205,53.91848966333113,54.177618271937284,51.416156838826346,45.335259182505716,32.37715584344157
15.0,0.0005,2.6306094687799333,1.7629254724080157,54.76530892358774,54.68671727363832,53.29419619196485,46.31109731533299,33.59983327323218
16.0,0.0005,2.5500872481719288,1.6786911449097615,58.49425486441088,58.04706116746062,55.383745687604936,49.10504640918683,36.341481607387735
17.0,0.0005,2.828494229078503,1.630516241110551,58.24645912718384,53.220007805775474,51.542578035592825,45.612409921792775,33.40106685879646
18.0,0.0005,2.1959062491766583,1.8047308593781457,59.43282309034699,57.38485261743251,54.70571569563166,48.20493523470067,35.82774305767393
19.0,0.0005,2.666817261063507,1.959486459278398,51.33603814404016,46.53055410931856,44.945486187506354,38.63560842074065,26.90782513696155
20.0,0.0005,2.1975340518943023,1.9803967835226406,59.99982026026314,57.09221028379855,55.82194582073221,49.72776299524749,37.004484745176
21.0,0.0005,2.4399869942014485,1.8936525438782863,57.89367904365388,52.46654404589666,49.53874884821421,43.71066021988424,31.571682721824246
22.0,0.0005,2.177632231842464,1.9636643881935418,60.32032889103851,56.717850907848785,55.11752266025635,48.08439291752088,35.60984174224805
