epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.977384514188113,2.6414601883244893,19.559298962055472,34.265391134550455,33.58320346186175,25.63717647535523,13.94302355181779
1.0,0.0005,8.600723063129267,2.2764104937631933,20.95733862000467,40.16427954175859,36.19890823618262,27.058582083575605,14.374869581059679
2.0,0.0005,6.988092520792191,2.0856617572643454,31.88761074903744,45.15792661166698,40.025168395002034,31.21459570777752,17.914826460872224
3.0,0.0005,5.9347242118561105,1.7368627870011897,42.68057187854902,46.810515373858316,44.403962209183184,36.510823168503265,21.291231992628347
4.0,0.0005,5.190030488984226,1.6087248482637935,54.14821673769642,55.96396746687001,52.582748852110406,44.9082812155935,30.065354797714765
5.0,0.0005,4.719911084762991,1.6617823618922443,47.660370937553175,57.05837622888895,54.02885205422159,46.836843175198354,33.473913097507086
6.0,0.0005,4.459614261699049,2.1310395694796056,39.631832409352974,46.74178073705933,43.109125167495044,34.115134083951844,22.368671591221005
7.0,0.0005,4.181833357517033,1.9752688768009345,42.47935388645528,45.53265243474727,39.897781135663266,32.913113333278346,20.817712992563152
8.0,0.0005,3.640430187770765,1.6392444586233488,52.46091385020834,57.49461853583279,50.3782411378775,43.38580605302785,30.586787447425927
9.0,0.0005,3.401470329010323,1.6615542460691244,58.73487897242305,61.80157627144956,54.51490502998544,49.22301086786873,37.58924354321535
10.0,0.0005,3.4576518020809512,2.2782119511966665,41.087052008024976,47.137726351572134,40.93113031009541,32.783700630173136,20.79533981543052
11.0,0.0005,3.2678481237937325,1.8036650846756639,58.86922215495171,52.08287626408832,49.33461459559021,43.355829638984666,30.703949214683995
12.0,0.0005,2.8935506877833848,1.9070566946137992,53.99309883622003,55.9420149302284,50.76439323914717,44.10470737527288,31.078529364801888
13.0,0.0005,3.0660855030768537,1.8048870036940252,54.20539667841922,55.3124301702777,49.60133817493396,43.60049889671328,31.095253407833923
14.0,0.0005,2.8498240311668344,1.9535509788741667,57.04025546968672,54.61018909723334,49.030044981013596,43.4385653309566,31.456823223691654
15.0,0.0005,2.5304570314002364,1.7916132248346768,62.609067274475585,61.59604581703777,55.11713470432621,49.445124839961274,38.71762792257547
16.0,0.0005,2.54614652215618,1.6028276168342148,65.59172335197123,60.32865040457531,57.11827485377863,51.26881248818728,36.98924259571433
17.0,0.0005,2.4313028213912493,1.9055365995755271,58.21452172639893,54.535890924375614,50.28111991488971,42.69075846910664,29.156621922922128
18.0,0.0005,2.5119160095918667,1.8338371399376128,64.39292314145408,61.32573606874981,55.92876917705477,51.3961912733721,39.012540929381935
19.0,0.0005,2.1993652136970874,1.8388866791058154,67.37043500282932,63.40307954677046,61.423724012656756,55.41242457762855,42.66666186576427
20.0,0.0005,2.2141271216412113,2.1422923276023496,53.32672499416329,57.20153372666605,51.147929148178115,46.43640988285575,35.41624617752549
21.0,0.0005,2.0142137805484746,1.884465435593729,67.44977464376304,62.827298524695145,59.54932800332917,53.46750783268822,41.30386749140635
