epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,9.72521277836391,2.3817384583609447,13.63336992316136,20.55272108843538,10.404620660898713,8.092481932575375,0.0
1.0,0.0005,8.788179397583008,2.3393219198499406,19.846322722283205,21.94727891156463,20.98765130315544,6.172836488341668,1.2345648834092973
2.0,0.0005,7.687597524552118,2.200246913092477,24.346871569703623,28.154761904761905,22.950815651707238,10.92895772821074,2.185788329309554
3.0,0.0005,6.460168634142194,2.072157723563058,22.974753018660813,23.97959183673469,20.765023301980538,12.021853903073994,4.371580679032633
4.0,0.0005,5.182530198778425,1.8792733635221208,32.21734357848518,41.68367346938776,46.511623166685176,29.767437120173824,13.953483631802586
5.0,0.0005,4.138404800778344,1.4584497553961617,49.571899012074645,56.121663264520414,62.79862986126843,53.924909724749725,31.39931245512548
6.0,0.0005,3.2528285753159296,1.0979519060679845,60.18660812294182,74.73904961704177,75.98565809689013,71.68458282807295,50.89605236212326
7.0,0.0005,2.5028737159002397,1.1811872209821428,58.594950603732165,68.3127913372707,76.64233077308359,72.26276872928801,48.90510449571152
8.0,0.0005,2.773096890676589,0.8540199654442924,64.54445664105378,67.78255650086122,73.61110614583367,68.74999503472257,52.777772812500466
9.0,0.0005,2.175550171307155,0.8302946260997227,65.24698133918771,71.78396999825571,77.0317971426791,74.20494201900419,51.59010102960504
10.0,0.0005,1.8517162743068876,0.7428967441831317,70.99890230515916,72.04316923677825,80.14705382785499,77.20587735726674,60.29411265138449
11.0,0.0005,1.6155285721733457,0.7117002563817161,71.8111964873765,72.08899268209308,79.42237768249325,77.9783343611936,62.09385782689766
12.0,0.0005,1.4757953938983737,0.7210951830659594,72.84302963776071,74.04119063893499,80.43477761814776,78.2608645746695,61.594197908002926
13.0,0.0005,1.4001140253884452,0.6568195010934558,74.45664105378705,75.64872102687228,81.22604864050764,78.927198065795,62.83524404280658
14.0,0.0005,1.2957689733732314,0.7515223664896828,74.92864983534578,80.12422360248446,84.21052131607243,81.95488221832808,67.66916793261386
15.0,0.0005,1.200772191796984,0.7535863731588636,75.3238199780461,78.36685398797201,84.3749950048831,84.3749950048831,68.74999500488317
16.0,0.0005,1.130585009143466,0.8385548932211739,73.64434687156971,77.44674185463658,83.96946064914663,80.91602553464281,66.41220874074973
17.0,0.0005,1.1079347048486983,0.943336980683463,72.88693743139407,78.51863094589476,83.82352441609027,83.0882302984432,65.44117147491386
18.0,0.0005,1.0779689294951302,0.9413449168205261,73.54555433589462,81.39493651711697,87.64044443883377,82.39699874594989,64.41947065606233
19.0,0.0005,1.021437100001744,0.8545301301138741,75.94950603732163,83.31325863678805,87.54716481139224,83.77357990573188,69.4339572642225
20.0,0.0005,0.993014273189363,0.8876229098864964,72.49176728869374,80.14914283711276,86.5671591802186,82.08954723992011,63.43283082200975
21.0,0.0005,0.943994783219837,1.0273845280919756,72.403951701427,82.5145308452762,86.69201020919805,82.12927256661251,64.63877827003465
22.0,0.0005,0.9370306276139759,0.983555657523019,73.7211855104281,82.75543550753635,86.27450481015025,82.35293618269927,67.45097539838561
23.0,0.0005,0.9223329027493795,0.8417740336486271,75.72996706915478,81.61507936507937,86.25953698502448,83.20610187052067,71.75572019113142
24.0,0.0005,0.9113400805564154,0.9472907355853489,73.94072447859494,84.5245370875623,85.9374950048831,84.3749950048831,67.96874500488317
25.0,0.0005,0.8754774417196002,0.8072205356189183,75.60922063666301,76.68602017466026,83.70369870617313,79.99999500246945,65.1851801876547
26.0,0.0005,0.8684525830405099,0.9086915297167641,73.27113062568606,77.86186244832861,83.84614884733759,79.99999500118375,66.92307192426071
27.0,0.0005,0.8048806247257051,0.9561388748032706,74.00658616904501,78.70583640154625,82.52787604261995,81.78438161882812,67.65798756678359
28.0,0.0005,0.7801295206660316,0.9804483779839107,74.44566410537871,81.25227363672741,84.94207994394867,83.39767839954713,69.49806449993328
29.0,0.0005,0.8786767153512864,0.8327345507485526,74.61031833150385,79.53404497503877,84.47652930704196,82.31046432509251,67.87003111209619
30.0,0.0005,0.9054123276755923,0.8218924190316882,76.52030735455543,80.55555555555556,83.77357990573188,80.75471198120358,68.67924028309044
31.0,0.0005,0.7631413028353736,1.1145822150366647,72.7661909989023,83.19160997732426,89.57528457715327,84.94207994394867,67.18146218333096
32.0,0.0005,0.7074015055383954,1.0604367341314043,74.21514818880351,82.33276643990929,87.6923026934914,83.07691807810681,69.23076423195302
33.0,0.0005,0.6713273269789559,0.9223728265081134,75.70801317233808,80.25678895039798,87.31342783693502,83.58208455335294,68.65671141902465
34.0,0.0005,0.6507297598180317,1.0728682279586792,73.44676180021953,82.58219954648527,88.54961332090234,85.49617820639851,67.93892629800165
35.0,0.0005,0.6236255637237004,1.201951197215489,72.77716794731064,82.67787976434592,87.12120712121241,86.36363136363666,68.9393889393943
36.0,0.0005,0.6402692723841894,1.0765848926135473,75.35675082327113,79.819373203827,87.02289576365042,83.20610187052067,70.22900263387952
