epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,9.71770836058117,2.3650588989257812,14.88943488943489,10.799719887955183,9.459457746530624,8.108106395179323,1.3513496384243773
1.0,0.0005,8.790605227152506,2.3065105846949985,21.28992628992629,21.437875150060027,17.177911185216352,7.361960264971618,2.4539848048512414
2.0,0.0005,7.701922416687012,2.138050147465297,25.503685503685503,27.788615446178472,23.728809880941554,9.039544344219314,2.2598833272746517
3.0,0.0005,6.440929730733235,2.0123365095683505,22.26044226044226,26.404261704681876,20.689650685045503,14.778320635784809,2.955660537268091
4.0,0.0005,5.279965741293771,1.8450187955583846,36.351351351351354,39.73099239695879,39.44953654742924,31.19265581348444,15.596325538255796
5.0,0.0005,4.136791569846017,1.3607831341879708,49.336609336609335,50.23404523099562,57.142852143140246,47.368416052914775,30.07518297020831
6.0,0.0005,3.1116068930852983,0.9698290228843689,64.91400491400492,70.85699664481177,72.91666169077966,70.13888391300189,52.083328357446455
7.0,0.0005,2.3997223263695124,0.7518139949866703,67.73955773955774,75.32763105242098,79.85074126865703,76.11939798507495,56.7164129104482
8.0,0.0005,1.9063099111829485,0.604859573500497,74.96314496314497,77.36560265131695,83.01886292516939,78.49056103837697,61.886787453471385
9.0,0.0005,1.685370439574832,0.6478704639843532,72.28501228501229,75.1962109707767,81.36881629458313,77.56653492576186,54.75284671283425
10.0,0.0005,1.5023362636566162,0.947894811630249,68.46437346437347,72.73074614461169,76.61289825832498,72.58064019380888,57.258059548647665
11.0,0.0005,1.4413163832255773,1.0066958240100317,67.08845208845209,72.65433446105715,74.32949691930568,73.56321339440149,58.237542896317265
12.0,0.0005,1.621996834164574,1.191727604184832,61.547911547911546,72.58253301320529,74.39999502592032,70.39999502592036,54.399995025920454
13.0,0.0005,3.250780627841041,1.3415623818125044,49.85257985257985,56.17020378233003,58.940392414368205,52.98012751370599,36.42383612297774
14.0,0.0005,2.5912392252967473,0.9168061017990112,66.70761670761671,71.48654566721792,75.26881221207366,72.40142869952886,54.48028174612397
15.0,0.0005,1.7601710501171293,0.8374851942062378,69.93857493857494,73.21617161924452,75.45787045955298,68.86446386614644,54.945049946732595
16.0,0.0005,1.3909722765286763,0.7328917469297137,72.75184275184276,79.35374149659864,83.0769180816571,80.7692257739648,59.99999500473414
17.0,0.0005,1.1932827092352367,0.784975745848247,73.96805896805897,74.85166288737717,78.19548372208749,75.93984462434314,62.406010037877046
18.0,0.0005,1.093366645631336,0.7588658630847931,73.51351351351352,76.44505456141401,80.60836002081888,76.8060786519976,59.31558435541976
19.0,0.0005,1.0348016023635864,0.7647022477218083,73.58722358722359,76.76870748299321,81.81817681932996,78.03029803145118,61.363631364784595
20.0,0.0005,0.978023267927624,0.8114410766533443,72.78869778869779,72.65164959264338,79.54544954660271,74.99999500114818,62.87878287993611
21.0,0.0005,0.934475961185637,0.8681492252009255,73.25552825552826,74.94039923661774,81.39534384472118,77.51937485247313,64.34108027882978
22.0,0.0005,0.9033545085362026,0.8410560701574598,73.93120393120392,73.30086580086581,81.85327685931964,78.76447377051655,63.320458326501196
23.0,0.0005,0.8710248271624247,0.8995510808059147,74.004914004914,74.07182103610675,81.04088719337794,78.06690949821068,65.42750429374978
24.0,0.0005,0.8604834675788879,0.9185294040611812,73.07125307125307,76.0234514858575,82.49026738270103,78.59921679904346,66.14785493133924
25.0,0.0005,0.8232122177169436,0.8714973543371473,73.57493857493857,79.01870748299321,83.84614885088787,78.4615334662725,63.846148850887964
26.0,0.0005,0.8109039721034822,0.9593498621668134,72.43243243243244,75.4795918367347,82.62547763152041,77.99227299831578,64.09265909870197
27.0,0.0005,0.7819217301550365,1.0049442393439156,72.8009828009828,77.56122448979592,81.10235721991475,78.74015249550531,61.41731784983611
28.0,0.0005,0.7631339260510036,1.0833155385085516,72.02702702702703,79.00984604368064,83.92156364044628,79.9999950129953,67.45097540515222
29.0,0.0005,0.7587707212993077,1.0215482924665724,72.85012285012284,77.08529565672424,81.85327685931964,77.22007222611501,61.776056782099644
30.0,0.0005,0.7594583204814366,1.0949261571679796,73.16953316953317,78.97789115646258,84.25196351912734,81.10235721991475,65.35432572385182
31.0,0.0005,0.7314634124437968,0.9613872809069497,74.23832923832924,78.94154126296985,84.32835320895552,79.10447261194061,64.92536813432874
32.0,0.0005,0.7051995737212045,1.0864150949886866,72.69041769041769,76.74078052273542,83.20610187285152,78.62594920109582,64.88549118582871
33.0,0.0005,0.6939223933787573,1.02518316251891,73.61179361179362,81.19309262166405,84.4961190385196,80.62015004627156,65.1162740772794
34.0,0.0005,0.6918351380597978,1.2684707726751054,71.76904176904176,75.90079365079366,82.21343375275382,75.098809246825,63.24110173694363
35.0,0.0005,0.6598786172412691,1.0811675446374076,71.67076167076166,78.57751521661297,79.53667454271732,75.6756706817135,58.68725369329658
36.0,0.0005,0.6550016899903616,1.1218148129326957,72.45700245700246,77.6667205343676,82.49026738270103,77.04279656558042,64.59143469787621
37.0,0.0005,0.658389667669932,1.1535963203225816,72.93611793611794,81.93783068783068,85.49617820872939,80.91602553697368,64.12213240720277
38.0,0.0005,0.632976043791998,1.169018519776208,72.61670761670761,78.17445399212318,80.60836002081888,78.3269911995261,60.836496902948255
39.0,0.0005,0.6214270109222049,1.084665162222726,72.42014742014742,79.10975928833071,83.26847749943254,77.82100668231195,66.14785493133924
40.0,0.0005,0.6165088102931068,1.1721849526677812,72.08845208845209,76.26280512204882,82.81249501098664,77.34374501098665,64.06249501098672
41.0,0.0005,0.5992919873623621,1.2900467600141252,72.1990171990172,75.25600240096038,82.67716036952105,78.74015249550531,62.204719424639244
42.0,0.0005,0.5938241751421065,1.2949456061635698,71.4004914004914,76.84423769507804,81.39534384472118,77.51937485247313,62.79069268193056
43.0,0.0005,0.6002419165202549,0.9274348786899022,74.1891891891892,80.69211490264122,86.03773084969771,83.77357990630148,66.41508934026382
44.0,0.0005,0.6148882125105176,1.2140976233141763,73.16953316953317,79.29138321995465,83.5820845522391,78.3582039552242,64.17909947761233
45.0,0.0005,0.6190343924931118,1.0784071045262473,73.02211302211302,77.67101284958429,80.7692257739648,77.69230269704174,63.0769180816572
46.0,0.0005,0.5955114932287306,1.3725235334464483,71.56019656019656,75.44274376417233,80.31495564511161,75.59054619629272,62.204719424639244
47.0,0.0005,0.5786084277289254,1.07642462849617,74.06633906633907,77.93377695905949,82.57575257690573,77.27272227387543,65.15151015266338
48.0,0.0005,0.6199928805941627,1.1177273818424769,72.78869778869779,79.02726475205466,82.30768731242632,79.23076423550326,63.846148850887964
49.0,0.0005,0.5863184744403476,1.1642362815993172,72.1007371007371,76.66651748418666,80.7692257739648,74.61537962011869,61.538456543195664
