epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.555774474143982,2.907796549797058,17.939777041070478,27.394087783561467,19.26909855299713,14.617935762299775,9.96677297160273
1.0,0.0005,10.061901950836182,2.7380847454071047,13.820705292268581,15.264873722768462,17.316015055940028,16.450214190139175,10.389608129533295
2.0,0.0005,8.394676601886749,2.3630372285842896,20.469965817544704,31.760812287128072,23.772604826634065,19.638237901569685,9.81911645454253
3.0,0.0005,6.8835848569869995,1.734925675392151,35.4243605819606,34.42712342036346,35.88709195377602,28.629027437647146,21.370962921518387
4.0,0.0005,5.766645300388336,1.4946890473365784,44.72576738753285,29.240701792448544,31.671550094985975,24.926682059795503,17.302048628710764
5.0,0.0005,5.008057123422622,1.4061941027641296,53.68878506278235,33.87294654633364,39.008260025736455,35.37189638937287,26.776855067059003
6.0,0.0005,4.513037085533142,1.2778764963150024,58.40905577408661,39.6894342921149,45.161285713377744,40.143364566424395,32.25805990692632
7.0,0.0005,4.428703153133393,1.2758295655250549,56.01800161464864,37.606254085558575,40.967737553642515,36.12902787622322,27.74193110202983
8.0,0.0005,3.8543095111846926,1.4132656097412108,55.71053128811172,41.01640633928405,45.56961562596309,41.59131544513131,31.10306951384757
9.0,0.0005,4.4121879756450655,1.167311543226242,69.13616297645018,48.45575396825397,57.03421581018993,51.33079375695802,42.965774745551265
10.0,0.0005,3.4512478709220886,1.6160309433937072,53.78154147413986,42.230406639570795,44.52829717842698,41.13207076333269,33.207542461446025
11.0,0.0005,3.374880051612854,1.4096357643604278,66.75713279626225,48.09588684972316,52.80898406956233,48.689133882296446,41.198497178176694
12.0,0.0005,3.0257620990276335,1.456055235862732,65.8158269921157,48.904812507753675,54.01173691047487,51.663400315562946,42.27005393591531
13.0,0.0005,2.891972157359123,1.0633802831172943,73.66061459711081,55.99619713925707,59.99999525747079,57.692302949778494,47.69230294977858
14.0,0.0005,2.400897127389908,1.1548480421304703,71.49629833210231,51.921468658817865,59.199995192080394,57.19999519208039,51.19999519208045
