epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.552279210090637,2.904634881019592,11.946176567115195,19.442847314364343,9.589036592233304,7.534242071685934,6.849310564836888
1.0,0.0005,10.066160607337952,2.6385404586791994,15.992050468584765,22.00090913558406,18.181814903354187,16.52892234137078,8.264459531454072
2.0,0.0005,8.14807687997818,2.3540026903152467,27.765014768624876,24.624910929283992,25.146193905818144,21.052626654356338,12.280696829795758
3.0,0.0005,6.628861045837402,1.7273030877113342,40.894504612916165,36.56288012809752,34.33475910331812,27.038621764262512,23.605145369412845
4.0,0.0005,6.158451235294342,1.5695208668708802,38.91988476826022,33.82165017362086,31.311149907668028,24.65752955541773,14.872793743285245
5.0,0.0005,5.4629953622817995,1.3306873083114623,53.42048645297743,31.62543624798032,37.883954638493684,33.788391498562,23.5494836487329
6.0,0.0005,4.800138998031616,1.2243379473686218,55.88557050650913,36.33416031345826,40.20796782977801,34.66204062007272,27.729631607941148
7.0,0.0005,4.179980659484864,1.1254115223884582,60.87408379827152,40.403102939012655,43.669720206986426,39.999995436344264,32.293573417995766
8.0,0.0005,3.7962065279483794,1.1987359464168548,55.33858439995624,36.618523699413075,38.38383400877512,35.01683064177179,25.58922121416257
9.0,0.0005,4.185343843698502,1.1669534862041473,67.62024577909054,45.2504147701444,51.96849923491889,48.81889293570632,40.15747561287178
10.0,0.0005,3.354345351457596,1.246391373872757,64.84337964482368,46.139673716314384,52.716293045193105,48.28973368905633,41.85110189831194
11.0,0.0005,3.284261202812195,1.0524671256542206,73.18674105677715,53.02928249911008,59.95975380978058,55.130779966722265,45.47283228060566
12.0,0.0005,2.9631450891494753,1.0156347155570984,71.9669620391642,59.567052512704684,66.36155113761956,63.615555714278614,52.173908117024695
13.0,0.0005,2.920808804035187,0.9181807041168213,74.28435984392664,53.28490183047188,64.04958199030158,60.743796866334655,45.454540667987665
14.0,0.0005,2.6732237964868544,0.9028331249952316,77.62462166794296,56.787123110807315,62.37424073130975,59.55733932285906,51.106635097507
15.0,0.0005,2.346963533759117,0.7034286320209503,82.12631732487328,62.70663650075416,72.48321657583024,70.69350740357075,59.5078250769489
16.0,0.0005,1.988144075870514,0.8206915557384491,81.93122561353609,65.82237708896747,74.52829693129259,72.16980636525487,64.15093844072662
17.0,0.0005,2.180917629599571,1.0419796228408813,74.84410895963242,53.77827066285001,62.660939360828536,58.79827841662255,50.64377197885437
18.0,0.0005,2.067500051856041,0.8346081256866456,77.53892717791635,66.38028206220426,69.95515204729669,67.26456908765545,57.847528728911115
19.0,0.0005,2.1482978045940397,0.8781690120697021,80.53823432884805,70.54493918454307,77.8846104142015,74.99999502958613,62.49999502958619
20.0,0.0005,2.018755802512169,1.0362868756055832,76.18422492068702,58.44370556424529,69.17959599726682,64.74500619682338,55.87582659593654
21.0,0.0005,1.6855482161045074,0.8231477051973343,82.42898297049922,61.32221785708093,71.36563388538526,70.48457661666279,59.91188939199324
22.0,0.0005,1.7245156168937683,1.9089698493480682,59.58866644787222,41.003842314717865,49.36478674787016,47.18692830866872,38.838470958396584
23.0,0.0005,2.4932655334472655,1.3223112523555756,74.34817488969114,58.43245845179483,67.77250688888424,64.92890499314967,52.60663011163318
24.0,0.0005,2.152080401778221,0.9615159034729004,79.21999781205557,58.40463883942145,67.24890342747122,65.06549731393412,55.89519163707829
