epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
33.0,0.0005,1.6948630851726219,1.553798048535478,67.64984570398603,62.54165002764159,53.81927825081432,49.65067089170862,38.448994133441396
34.0,0.0005,1.3400254980300534,1.7468225303564142,65.3814431839108,66.41780101643229,60.25522485889094,55.54531826765297,43.33639838868981
35.0,0.0005,1.943254828872487,1.681804759260138,66.3567725626531,57.53320820049942,50.566469535039985,45.27167184717876,35.213868378970794
36.0,0.0005,1.3861469694000375,1.7421561165284754,70.21523317392202,64.84622242891135,55.15100419119169,51.020647261503285,40.32469405629866
37.0,0.0005,1.6700184011338184,1.6932375451709052,65.48613009972043,60.11343253726473,53.33645616953444,48.340560778423885,38.09076600886848
38.0,0.0005,1.4906558942477903,1.7095062114109068,62.71985089368921,55.774382787845816,48.06201114757786,42.90143528932764,31.982276928308966
39.0,0.0005,1.5216356839306007,1.691522015856609,66.25677312068571,61.166197613577765,54.615380144078316,50.16316569186389,38.97435450305283
40.0,0.0005,1.3281565793237247,1.9063392139833601,66.23980892963768,61.34141583566416,54.35970088051266,49.91684034356806,38.37015467001153
41.0,0.0005,1.217504377193615,2.6090093514780937,56.113414545677756,53.04043901395181,41.81856293598348,37.515892312838126,28.613815161502963
42.0,0.0005,2.0002897750175586,1.8442546603190293,64.87218263290941,61.526157675915776,53.94432508501774,49.446938431316546,38.750451254946185
43.0,0.0005,1.1734841964597158,1.9414501121530081,66.43433909408988,54.50201308723477,43.52940761663839,39.432044533474134,29.97971187627347
44.0,0.0005,1.269100601688039,1.7553677966702066,68.52249708427966,60.77622455454165,49.768289704117244,46.125655799601695,36.383226658530575
45.0,0.0005,1.1501243007751627,1.8373069197937468,66.5411465337805,60.56662589292743,49.35434016669298,45.48040713977247,35.587651613399196
46.0,0.0005,1.8067375153442955,1.7331381359720477,68.98722663377994,59.65917792979318,50.131516930226496,46.42700136687712,36.321784356793934
47.0,0.0005,1.0502205127333177,1.8711076805036833,67.13656731826273,58.00077339276211,47.95755542542939,44.265247733121726,34.07957134054892
48.0,0.0005,1.7036619974916292,2.101951486295558,52.9974721123208,49.208102325114666,31.901653149263016,29.143239237262446,22.487066536565468
49.0,0.0005,1.0529059323833918,1.9200264780715486,68.14939648774282,59.01600126415044,43.75059827051005,40.43557466060355,32.18656242199906
